2025-06-28 23:52:04,139 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-28 23:52:04,155 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-28 23:52:06,391 INFO: Loaded 4 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-28 23:52:09,387 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-28 23:52:24,603 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-28 23:52:24,609 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-28 23:52:26,387 INFO: Loaded 4 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-28 23:52:28,012 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-28 23:57:41,994 INFO: No significant duplicate found. Registering as a new complaint. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:943]
2025-06-28 23:57:42,239 INFO: New complaint #9 added to the live detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:969]
2025-07-01 22:34:19,174 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-07-01 22:34:19,204 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-07-01 22:34:21,013 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-07-01 22:34:23,489 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-07-01 22:34:44,764 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-07-01 22:34:44,770 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-07-01 22:34:45,670 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-07-01 22:34:47,385 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-07-01 22:35:19,870 WARNING: User 2 attempted to upvote complaint 9 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:820]
2025-07-01 22:35:22,004 WARNING: User 2 attempted to upvote complaint 9 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:820]
2025-07-02 11:49:16,383 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-07-02 11:49:16,418 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-07-02 11:49:20,057 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-07-02 11:49:22,252 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-07-02 11:49:40,934 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-07-02 11:49:40,937 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-07-02 11:49:42,913 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-07-02 11:49:44,641 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-07-02 15:35:57,372 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:230]
2025-07-02 15:35:57,396 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:132]
